Comunidad Autónoma,Provincia,REGISTRO,Municipio,Título,Tipo,Templo y dependencias complementarias,Titular,Título distinto de certificación eclesiástica
Galicia,A Coruna,Zas,Zas,Casa rectoral e Iglesario,Casa rectoral e iglesario,True,Parroquia de San Clemente de Pazos,False
Galicia,A Coruna,Zas,Zas,Templo y atrio-Cementerio Parroquial,Templo y atrio-cementerio,True,Parroquia de San Clemente de Pazos,False
Galicia,A Coruna,Zas,Zas,Templo y atrio-Cementerio Parroquial,Templo y atrio-cementerio,True,Parroquia de San Pedro de Allo,False
Galicia,A Coruna,Naron,Naron,,Capilla,True,Diócesis de Mondoñedo,False
Galicia,A Coruna,Naron,Naron,Secano,Secano,NO,Iglesia Católica Parroquia San Mateo,True
Galicia,A Coruna,Naron,Naron,Secano,Secano,NO,Iglesia Católica Parroquia San Mateo Trasancos,True
Galicia,A Coruna,Naron,Naron,Secano,Secano,NO,Iglesia Católica Parroquia Santa María de Neda,True
Galicia,A Coruna,Naron,Neda,Jardin,Jardin,NO,Iglesia CatólicaParroquia Santa María de Neda,True
Galicia,A Coruna,Naron,Naron,Labradio,Labradio,NO,Iglesia Católica,True
Galicia,A Coruna,Naron,Naron,Labradio,Labradio,NO,Iglesia Católica,True
Galicia,A Coruna,Naron,Naron,Monte,Monte,NO,Iglesia Católica,True
Galicia,A Coruna,Naron,Naron,Labradio,Labradio,NO,Iglesia Católica,True
Galicia,A Coruna,Naron,Valdovino,Prado,Prado,NO,Iglesia Católica,True
Galicia,A Coruna,Naron,Valdovino,Labradio,Labradio,NO,Iglesia Católica,True
Galicia,A Coruna,Naron,Valdovino,Labradio,Labradio,NO,Iglesia Católica,True
Galicia,A Coruna,Naron,Valdovino,Labradio,Labradio,NO,Iglesia Católica,True
Galicia,A Coruna,Naron,Valdovino,Labradio,Labradio,NO,Iglesia Católica,True
Galicia,A Coruna,Naron,Valdovino,Labradio,Labradio,NO,Iglesia Católica,True
Galicia,A Coruna,Naron,Neda,,Cementerio Viladonelle,NO,Iglesia Parroquial San Pedro de Anca,False
Galicia,A Coruna,Naron,Neda,,Cementerio San Pedro Anca,NO,Iglesia Parroquial San Pedro de Anca,False
Galicia,A Coruna,Naron,Neda,,Atrio Iglesia Santa María,NO,Iglesia Parroquial San Pedro de Anca,False
Galicia,A Coruna,Naron,Neda,,Terreno anejo a la capilla de San Antonio Casadelos,NO,Iglesia Parroquial San Pedro de Anca,False
Galicia,A Coruna,Naron,Moeche,Regadio y,Secano,NO,Iglesia Católica Beneficio Parroquial San Jorge Moeche,True
Galicia,A Coruna,Naron,Naron,Secano,,NO,Parroquia Católica San Salvador Pedroso,True
Galicia,A Coruna,Naron,Naron,Secano,,NO,Parroquia Católica San Salvador Pedroso,True
Galicia,A Coruna,Naron,S.saturnino,Labradio,Labradio,NO,Beneficio Parroquial San Juan de Lamas,True
Galicia,A Coruna,Naron,S.saturnino,Labradio,Labradio,NO,Parroquia de San Julian de Lamas,True
Galicia,A Coruna,Naron,Moeche,Secano,Secano,NO,Iglesia Católica a través del beneficio Parroquial de San Juan Moeche,True
Galicia,A Coruna,Naron,Moeche,Secano,Secano,NO,Beneficio Parroquial Santa María de Labacengos,True
Galicia,A Coruna,Naron,Naron,Secano,Secano,NO,Iglesia Católica,True
Galicia,A Coruna,Naron,As Pontes,,"Casa Rectoral sita en la C/Iglesia,4",NO,Parroquia Santa María de Puentes,False
Galicia,A Coruna,Naron,As Pontes,,Piso 1ºB,NO,Parroquia Santa María de Puentes,True
Galicia,A Coruna,Naron,S.saturnino,Labradio,,NO,Beneficio Parroquial Santa Maria Bardaos,True
Galicia,A Coruna,Naron,Moeche,Secano,,NO,Beneficio parroquial Labacengos,True
Galicia,A Coruna,Naron,Moeche,Secano,,NO,Beneficio parroquial Labacengos,True
Galicia,A Coruna,Naron,Moeche,Regadio,,NO,Beneficio parroquial Labacengos,True
Galicia,A Coruna,Naron,S.saturnino,Labradio,,NO,Beneficio Parroquial San Julián Lamas,True
Galicia,A Coruna,Naron,S.saturnino,Prado,,NO,Beneficio Parroquial San Julián Lamas,True
Galicia,A Coruna,Naron,Moeche,Labradio,,NO,Beneficio parroquial Santa Cruz Moeche,True
Galicia,A Coruna,Naron,S.saturnino,Labradio,,NO,Beneficio Parroquial Santa María Bardaos,True
Galicia,A Coruna,Naron,S.saturnino,Labradio,,NO,Beneficio Parroquial Santa María Bardaos,True
Galicia,A Coruna,Naron,Naron,PISO 2ºC,,NO,Diocesis Mondoñedo Ferrol,True
Galicia,A Coruna,Naron,Naron,Secano,,NO,Diocesis Mondoñedo Ferrol,True
Galicia,A Coruna,Naron,Valdovino,Labradio,,NO,Diocesis Mondoñedo Ferrol,True
Galicia,A Coruna,Naron,Naron,Terreno,,NO,Diocesis Mondoñedo Ferrol,False
Galicia,A Coruna,Naron,Naron,Terreno,,NO,Diocesis Mondoñedo Ferrol,False
Galicia,A Coruna,Naron,Naron,PISO 1ºIZQ,,NO,Diocesis Mondoñedo Ferrol,True
Galicia,A Coruna,Naron,Naron,PISO 1ºC,,NO,Diocesis Mondoñedo Ferrol,True
Galicia,A Coruna,Naron,Naron,Bajo Izq,,NO,Diocesis Mondoñedo Ferrol,True
Galicia,A Coruna,Naron,Naron,Bajo Drch,,NO,Diocesis Mondoñedo Ferrol,True
Galicia,A Coruna,Naron,Naron,Secano,,NO,Iglesia Católica,True
Galicia,A Coruna,Naron,Naron,Secano,,NO,Iglesia Católica,True
Galicia,A Coruna,Naron,Naron,Secano,,NO,Iglesia Católica,True
Galicia,A Coruna,Naron,Naron,Secano,,NO,Iglesia Católica,True
Galicia,A Coruna,Naron,Naron,Secano,,NO,Iglesia Católica,True
Galicia,A Coruna,Naron,Naron,Secano,,NO,Iglesia Católica,True
Galicia,A Coruna,Naron,Naron,Secano,,NO,Iglesia Católica,True
Galicia,A Coruna,Naron,Naron,Trastero,,NO,Diocesis Mondoñedo-Ferrol,True
Galicia,A Coruna,Naron,Naron,Trastero,,NO,Diocesis Mondoñedo-Ferrol,
Galicia,A Coruna,Naron,Naron,Garaje,,NO,Diocesis Mondoñedo-Ferrol,
Galicia,A Coruna,Naron,Naron,Local comercial,,NO,Diocesis Mondoñedo-Ferrol,
Galicia,A Coruna,Naron,Naron,PISO 1ºA,,NO,Diocesis Mondoñedo-Ferrol,
Galicia,A Coruna,Naron,Naron,PISO 1ºC,,NO,Diocesis Mondoñedo-Ferrol,
Galicia,A Coruna,Naron,Naron,Pastizal,,NO,Diocesis Mondoñedo-Ferrol,
Galicia,A Coruna,Naron,As Pontes,Terreno,,NO,Diocesis Mondoñedo-Ferrol,False
Galicia,A Coruna,Naron,As Pontes,Atrio de la Ermita Magdalena,Ermita,NO,Diocesis Mondoñedo-Ferrol,False
Galicia,A Coruna,Naron,As Pontes,Terreno Conocido Como Cementerio Viejo,,NO,Diocesis Mondoñedo-Ferrol,False
Galicia,A Coruna,Naron,As Pontes,Atrio de la Capilla de Marraxon,,NO,Diocesis Mondoñedo-Ferrol,False
Galicia,A Coruna,Naron,As Pontes,Atrio de la Ermita Os Vides Gondre,Ermita,NO,Diocesis Mondoñedo-Ferrol,False
Galicia,A Coruna,Naron,As Pontes,Atrio de la Ermita Lugar Paraño,Ermita,NO,Diocesis Mondoñedo-Ferrol,False
Galicia,A Coruna,Naron,As Pontes,Atrio de la Ermita de San Vicente,Ermita,NO,Diocesis Mondoñedo-Ferrol,False
Galicia,A Coruna,Naron,S.saturnino,Iglesario de la Parroquia San Saturnino,,True,Diocesis Mondoñedo-Ferrol,False
Galicia,A Coruna,Naron,S.saturnino,Labradio,,NO,Iglesia Catolica,True
Galicia,A Coruna,Naron,S.saturnino,Labradio,,NO,Iglesia Catolica,True
Galicia,A Coruna,Naron,S.saturnino,Parcela de Urbano,Servicios,NO,Obispado,True
Galicia,A Coruna,Naron,S.saturnino,Parcela de Urbano e Infraestructuras,Servicios,NO,Obispado,True
Galicia,A Coruna,Naron,S.saturnino,Parcela Dominio y Uso Privado,Libre,NO,Obispado,True
Galicia,A Coruna,Naron,S.saturnino,Parcela,,NO,Obispado,True
Galicia,A Coruna,Naron,S.saturnino,Parcela Edificacion Residencial,,NO,Obispado,True
Galicia,A Coruna,Naron,Valdovino,Labradio,,NO,DIOCESIS Mondoñedo-Ferrol,False
Galicia,A Coruna,Naron,Valdovino,Labradio,,NO,Iglesia Catolica,True
Galicia,A Coruna,Naron,Valdovino,Labradio,,NO,Iglesia Catolica,True
Galicia,A Coruna,Naron,Valdovino,Secano,,NO,Iglesia Catolica,True
Galicia,A Coruna,Naron,Valdovino,Secano,,NO,Iglesia Catolica,True
Galicia,A Coruna,Naron,Valdovino,Secano,,NO,Iglesia Catolica,True
Galicia,A Coruna,Naron,Valdovino,Regadio,,NO,Iglesia Catolica,True
Galicia,A Coruna,Naron,Valdovino,Secano,,NO,Iglesia Catolica,True
Galicia,A Coruna,Naron,Valdovino,Secano,,NO,Iglesia Catolica,True
Galicia,A Coruna,Naron,Valdovino,Monte,,NO,DIOCESIS Mondoñedo-Ferrol,False
Galicia,A Coruna,Naron,Valdovino,Secano,,NO,Iglesia Catolica,True
Galicia,A Coruna,Naron,Valdovino,Secano,,NO,Iglesia Catolica,True
Galicia,A Coruna,Naron,Valdovino,Monte,,NO,Iglesia Catolica,True
Galicia,A Coruna,Naron,Valdovino,Terreno,,NO,Obispado,False
Galicia,A Coruna,Naron,Valdovino,Terreno,,NO,Obispado,False
Galicia,A Coruna,Naron,Valdovino,Monte,,NO,Obispado,False
Galicia,A Coruna,Naron,Valdovino,Prado,,NO,Obispado,False
Galicia,A Coruna,Naron,Valdovino,Terreno,,NO,Diocesis,False
Galicia,A Coruna,Ames,Ames,Casa Rectoral,Iglesario,True,Parroquia de San Pedro de Bugallido,False
Galicia,A Coruna,Ames,Ames,Parcela,Terreno urbano,False,Parroquia de San Pedro de Bugallido,False
Galicia,A Coruna,Ames,Ames,Cementerio Parroquial,Cementerio parroquial,True,Parroquia de San Cristóbal de Tapia,False
Galicia,A Coruna,Ames,Ames,"Templo Parroquia, Atrio-Cementerio Parroquial","Templo parroquial, Atrio, Cementerio",True,Parroquia de San Lorenzo de Agrón,False
Galicia,A Coruna,Ames,Ames,Iglesario I,Iglesario,True,Parroquia de San Lorenzo de Agrón,False
Galicia,A Coruna,Ames,Ames,Iglesario Ii,Iglesario,True,Parroquia de San Lorenzo de Agrón,False
Galicia,A Coruna,Ames,Ames,Teleclub-Salon Parroquial,Teleclub-salón parroquial,True,Parroquia de San Lorenzo de Agrón,False
Galicia,A Coruna,Ames,Ames,Cementerio Parroquial,Cementerio parroquial,True,Parroquia de San Lorenzo de Agrón,False
Galicia,A Coruna,Ames,Ames,Templo y Atrio Parroquial,Templo y Atrio parroquial,True,Parroquia de San Paio de Lens,False
Galicia,A Coruna,Ames,Ames,Terreno Rústico,Terreno rústico,False,Parroquia de San Paio de Lens,False
Galicia,A Coruna,Ames,Ames,Terreno Rústico,Terreno rústico,False,Parroquia de San Paio de Lens,False
Galicia,A Coruna,Ames,Ames,Terreno Rústico,Terreno rústico,False,Parroquia de San Paio de Lens,False
Galicia,A Coruna,Ames,Ames,Atrio de la Ermita,Atrio de la Ermita,True,Parroquia de San Memede de Piñeiro,False
Galicia,A Coruna,Ames,Ames,Ermita de la Magdalena,Ermita,True,Parroquia de San Memede de Piñeiro,False
Galicia,A Coruna,Ames,Ames,Cementerio Parroquial,Cementerio parroquial,True,Parroquia de San Memede de Piñeiro,False
Galicia,A Coruna,Ames,Ames,Templo Parroquia y Atrio,Templo y Atrio parroquial,True,Parroquia de San Memede de Piñeiro,False
Galicia,A Coruna,Ames,Ames,Terreno Rústico,Terreno rústico,False,Parroquia de San Memede de Piñeiro,False
Galicia,A Coruna,Ames,Ames,Agro Da Coba,Terreno urbano,False,Parroquia de San Memede de Piñeiro,False
Galicia,A Coruna,Ames,Ames,Ermita,Ermita,True,Parroquia de San Juan de Ortoño,False
Galicia,A Coruna,Ames,Ames,Xesteira,Terreno urbano,False,Parroquia de Santa María de Trasmonte,False
Galicia,A Coruna,Ames,Ames,Paramuiño,Terreno urbano,False,Parroquia de Santa María de Biduido,False
Galicia,A Coruna,Ames,Ames,Casa Rectoral e Iglesario,Casa rectoral e iglesario,True,Parroquia de Santa María de Biduido,False
Galicia,A Coruna,Ames,Ames,Templo y Atrio Parroquial,"Templo parroquial, Atrio, Cementerio",True,Parroquia de Santa María de Biduido,False
Galicia,A Coruna,Ames,Ames,Cementerio Parroquial,Cementerio parroquial,True,Parroquia de San Pedro de Bugallido,False
Galicia,A Coruna,Ames,Ames,Templo y Atrio Parroquial,Templo y Atrio parroquial,True,Parroquia de San Pedro de Bugallido,False
Galicia,A Coruna,Ames,Ames,"Casa Rectoral, Alpendres y Huerto Rectoral","Casa rectoral, alpendres y huerto",True,Parroquia de San Esteban de Covas,False
Galicia,A Coruna,Ames,Ames,Casa Rectoral y Huerto,Casa rectoral,True,Parroquia de Santa María de Trasmonte,False
Galicia,A Coruna,Ames,Ames,"Templo, Atrio Parroquial y Casa Fabrica","Templo, Atrio y Casa fábrica",True,Parroquia de San Cristóbal de Tapia,False
Galicia,A Coruna,Ames,Ames,Iglesario Ii,Iglesario,True,Parroquia de Santa Mariña de Ameixenda,False
Galicia,A Coruna,Ames,Ames,Templo y Atrio-Cementerio Parroquial,Templo y Atrio-Cementerio,True,Parroquia de Santa Mariña de Ameixenda,False
Galicia,A Coruna,Ames,Ames,Casa Rectoral,Casa rectoral,True,Parroquia de Santa Mariña de Ameixenda,False
Galicia,A Coruna,Ames,Ames,Cementerio Parroquial,Cementerio parroquial,True,Parroquia de Santa Mariña de Ameixenda,False
Galicia,A Coruna,Ames,Ames,Cementerio Parroquial,Cementerio parroquial,True,Parroquia de Santa María de Trasmonte,False
Galicia,A Coruna,Ames,Ames,Cementerio Parroquial,Cementerio parroquial,True,Parroquia de Santa María de Biduido,False
Galicia,A Coruna,La Brana,La Bana,"Templo y Atrio Parroquial, Casa Rectoral, Alpendre y Huerto Rectoral","Templo parroquial, Atrio, Cementerio",True,Parroquia de Santa Cristina de Marcelle,False
Galicia,A Coruna,La Brana,La Bana,Templo y Atrio Parroquial,Templo y Atrio parroquial,True,Parroquia de Santa María de Ordeste,False
Galicia,A Coruna,La Brana,La Bana,Cementerio Parroquial,Cementerio parroquial,True,Parroquia de Santa María de Ordeste,False
Galicia,A Coruna,La Brana,La Bana,"Casa Rectoral, Iglesario y Alpendres","Casa rectoral, alpendre e iglesario",True,Parroquia de Santa María de Ordeste,False
Galicia,A Coruna,La Brana,La Bana,Campo de las Fiestas,Campo de las fiestas,False,Parroquia de Santa María de Ordeste,False
Galicia,A Coruna,La Brana,La Bana,Tremplo y Atrio Parroquial,Templo y Atrio parroquial,True,Parroquia de Divino Salvador de La Baña,False
Galicia,A Coruna,La Brana,La Bana,"Templo, Atrio-Cementerio Parroquial y Casa Fabrica","Templo parroquial, Atrio, Cementerio",True,Parroquia de San Vicente de La Baña,False
Galicia,A Coruna,La Brana,La Bana,Templo Parroquial y Atrio,Templo y Atrio parroquial,True,Parroquia de San Juan de Barcala,False
Galicia,A Coruna,La Brana,La Bana,"Templo, Atrio-Cementerio Parroquial y Casa Rectoral y Huerta","Templo parroquial, Atrio, Cementerio",True,Parroquia de San Mamede de Monte,False
Galicia,A Coruna,La Brana,La Bana,Ermita Nuestra Señora Peregrina y Atrio,Ermita,True,Parroquia de San Mamede de Monte,False
Galicia,A Coruna,La Brana,La Bana,"Ermita Nuestra Señora de los Dolores, Casa Rectoral y Huerto",Ermita,True,Parroquia de San Vicente de La Baña,False
Galicia,A Coruna,La Brana,La Bana,Campo de la Virgen del Buen Suceso,Terreno urbano,False,Parroquia de San Vicente de La Baña,False
Galicia,A Coruna,La Brana,La Bana,Campo del Cruceiro,Terreno urbano,False,Parroquia de San Vicente de La Baña,False
Galicia,A Coruna,La Brana,La Bana,Terreno Rústico,Terreno rústico,False,Parroquia de Santa Cristina de Marcelle,False
Galicia,A Coruna,La Brana,La Bana,Terreno Rústico,Terreno rústico,False,Parroquia de Santa María de Ordoeste,False
Galicia,A Coruna,La Brana,La Bana,Templo y Atrio-Cementerio Parroquial,"Templo parroquial, Atrio, Cementerio",True,Parroquia de San Mamede de Suevos,False
Galicia,A Coruna,La Brana,La Bana,Ermita de Lourdes y Atrio,Ermita,True,Parroquia de Santa Baia de Lañas,False
Galicia,A Coruna,La Brana,La Bana,Templo y Atrio Parroquial,Templo y Atrio parroquial,True,Parroquia de Santa Mariña de Barro,False
Galicia,A Coruna,La Brana,La Bana,Ermita de San Salvador y Atrio,Ermita,True,Parroquia de San Juan de La Riba,False
Galicia,A Coruna,La Brana,La Bana,Templo y Atrio-Cementerio Parroquial,"Templo parroquial, Atrio, Cementerio",True,Parroquia de San Juan de La Riba,False
Galicia,A Coruna,Brion,Brion,Santuario de Santa Minia y Atrio,Santuario,True,Parroquia de San Félix de Brión,
Galicia,A Coruna,Brion,Brion,"Templo, Atrio, Cementerio Parroquial y Casa Rectoral y Huerta Rectoral","Templo parroquial, Atrio, Cementerio",True,Parroquia de San Félix de Brión,
Galicia,A Coruna,Brion,Brion,"Vivienda Parroquial, Salon y Huerto Parroquial","Vivienda parroquial, salón y huerto",True,Parroquia de San Félix de Brión,
Galicia,A Coruna,Brion,Brion,Terreno Rústico,Terreno rústico,False,Parroquia de San Félix de Brión,
Galicia,A Coruna,Brion,Brion,Terreno Rústico,Terreno rústico,False,Parroquia de San Félix de Brión,
Galicia,A Coruna,Brion,Brion,Terreno Rústico,Terreno rústico,False,Parroquia de San Miguel de Boullón,False
Galicia,A Coruna,Brion,Brion,Terreno Rústico,Terreno rústico,False,Parroquia de San Miguel de Boullón,False
Galicia,A Coruna,Brion,Brion,Ermita de San Salvador y Atrio,Ermita,True,Parroquia de San Julián de Bastavales,False
Galicia,A Coruna,Brion,Brion,Terreno Rústico,Terreno rústico,False,Parroquia de San Julián de Bastavales,False
Galicia,A Coruna,Brion,Brion,Terreno Rústico,Terreno rústico,False,Parroquia de San Julián de Bastavales,False
Galicia,A Coruna,Brion,Brion,Terreno Rústico,Terreno rústico,False,Parroquia de San Julián de Luaña,False
Galicia,A Coruna,Brion,Brion,Terreno Rústico,Terreno rústico,False,Parroquia de San Julián de Luaña,False
Galicia,A Coruna,Brion,Brion,Terreno Rústico,Terreno rústico,False,Parroquia de San Julián de Luaña,False
Galicia,A Coruna,Brion,Brion,"Templo, Atrio Parroquial y Campo Das Festas",Templo y Atrio parroquial,True,Parroquia de Santa María de Los Ángeles,False
Galicia,A Coruna,Brion,Brion,Salon Parroquial e Iglesario Ii,Salón parroquial,True,Parroquia de Santa María de Los Ángeles,False
Galicia,A Coruna,Brion,Brion,Casa Fabrica,Terreno urbano,False,Parroquia de Santa María de Los Ángeles,False
Galicia,A Coruna,Brion,Brion,Cementerio Parroquial,Cementerio parroquial,True,Parroquia de Santa María de Los Ángeles,False
Galicia,A Coruna,Brion,Brion,Casa Rectoral e Iglesario I,Casa rectoral e iglesario,True,Parroquia de Santa María de Los Ángeles,False
Galicia,A Coruna,Brion,Brion,Ermita,Ermita,True,Parroquia de Santa María de Los Ángeles,False
Galicia,A Coruna,Brion,Brion,Iglesario I,Iglesario,True,Parroquia de Santa María de Los Ángeles,False
Galicia,A Coruna,Brion,Brion,Iglesario Ii,Iglesario,True,Parroquia de Santa María de Los Ángeles,False
Galicia,A Coruna,Brion,Brion,Palco de las Fiestas,Palco de las fiestas,False,Parroquia de Santa María de Los Ángeles,False
Galicia,A Coruna,Brion,Brion,Templo y Atrio Parroquial,Templo y Atrio parroquial,True,Parroquia de Santa María de Ons,False
Galicia,A Coruna,Brion,Brion,Terreno Urbano,Terreno urbano,False,Parroquia de Santa María de Viceso,False
Galicia,A Coruna,Brion,Brion,"Templo, Atrio-Cementerio Parroquial","Templo parroquial, Atrio, Cementerio",True,Parroquia de Santa María de Viceso,False
Galicia,A Coruna,Brion,Brion,Casa Rectoral e Iglesario I,Casa rectoral e iglesario,True,Parroquia de Santa María de Viceso,False
Galicia,A Coruna,Brion,Brion,Teleclub,Teleclub,True,Parroquia de Santa María de Viceso,False
Galicia,A Coruna,Brion,Brion,Terreno Rústico,Terreno rústico,False,Parroquia de San Julián de Luaña,False
Galicia,A Coruna,Brion,Brion,"Templo y Atrio, Ermita, Campo, Escuela, Casa Rectoral","Templo y Atrio, Ermita, campo, Escuela, Casa rectoral",True,Parroquia de San Julián de Bastavales,False
Galicia,A Coruna,Negreira,Negreira,"Templo, Casa Fábrica y Atrio-Cementerio","Templo, Casa fábrica y Atrio-Cementerio",True,Parroquia de Santa Cruz de Campolongo,False
Galicia,A Coruna,Negreira,Negreira,Ermita de San Blas,Ermita,True,Parroquia de Santa María de Portor,False
Galicia,A Coruna,Negreira,Negreira,Templo y Atrio Parroquial,Templo y Atrio parroquial,True,Parroquia de Santa María de Portor,False
Galicia,A Coruna,Negreira,Negreira,Casa Rectoral y Huerto Rectoral,Casa rectoral y huerto,True,Parroquia de Santa María de Portor,False
Galicia,A Coruna,Negreira,Negreira,Ermita de San Mamed y Atrio,Ermita,True,Parroquia de San Vicente de Aro,False
Galicia,A Coruna,Negreira,Negreira,Ermita de San Fins,Ermita,True,Parroquia de San Vicente de Aro,False
Galicia,A Coruna,Negreira,Negreira,Cementerio Parroquial,Cementerio parroquial,True,Parroquia de San Julián de Negreira,False
Galicia,A Coruna,Negreira,Negreira,Casa Rectoral e Iglesario,Casa rectoral e iglesario,True,Parroquia de San Julián de Negreira,False
Galicia,A Coruna,Negreira,Negreira,Templo y Atrio Parroquial,Templo y Atrio parroquial,True,Parroquia de San Julián de Negreira,False
Galicia,A Coruna,Negreira,Negreira,Templo y Atrio-Cementerio Parroquial,"Templo parroquial, Atrio, Cementerio",True,Parroquia de San Cristóbal de Arzón,False
